ref_id,asset,stock_name,strike_price,option_type,expiry,exchange,lot_size,tick_size
1136411,ADANIGREEN,ADANIGREEN26FEB1380CE,138000,CE,20260224,NSE,600,5
1136412,ADANIGREEN,ADANIGREEN26FEB1380PE,138000,PE,20260224,NSE,600,5
1096706,ADANIGREEN,ADANIGREEN26FEB1400CE,140000,CE,20260224,NSE,600,5
1096707,ADANIGREEN,ADANIGREEN26FEB1400PE,140000,PE,20260224,NSE,600,5
1136413,ADANIGREEN,ADANIGREEN26FEB1420CE,142000,CE,20260224,NSE,600,5
1136414,ADANIGREEN,ADANIGREEN26FEB1420PE,142000,PE,20260224,NSE,600,5
1197506,ADANIGREEN,ADANIGREEN26MAR320CE,32000,CE,20260330,NSE,600,5
1197507,ADANIGREEN,ADANIGREEN26MAR320PE,32000,PE,20260330,NSE,600,5
1203079,ADANIGREEN,ADANIGREEN26MAR340CE,34000,CE,20260330,NSE,600,5
1203080,ADANIGREEN,ADANIGREEN26MAR340PE,34000,PE,20260330,NSE,600,5
1197508,ADANIGREEN,ADANIGREEN26MAR360CE,36000,CE,20260330,NSE,600,5
1197509,ADANIGREEN,ADANIGREEN26MAR360PE,36000,PE,20260330,NSE,600,5
1203081,ADANIGREEN,ADANIGREEN26MAR380CE,38000,CE,20260330,NSE,600,5
1203082,ADANIGREEN,ADANIGREEN26MAR380PE,38000,PE,20260330,NSE,600,5
1192909,ADANIGREEN,ADANIGREEN26MAR400CE,40000,CE,20260330,NSE,600,5
1192910,ADANIGREEN,ADANIGREEN26MAR400PE,40000,PE,20260330,NSE,600,5
1203083,ADANIGREEN,ADANIGREEN26MAR420CE,42000,CE,20260330,NSE,600,5
1203084,ADANIGREEN,ADANIGREEN26MAR420PE,42000,PE,20260330,NSE,600,5
1187790,ADANIGREEN,ADANIGREEN26MAR440CE,44000,CE,20260330,NSE,600,5
1187791,ADANIGREEN,ADANIGREEN26MAR440PE,44000,PE,20260330,NSE,600,5
1203085,ADANIGREEN,ADANIGREEN26MAR460CE,46000,CE,20260330,NSE,600,5
1203086,ADANIGREEN,ADANIGREEN26MAR460PE,46000,PE,20260330,NSE,600,5
1185715,ADANIGREEN,ADANIGREEN26MAR480CE,48000,CE,20260330,NSE,600,5
1185716,ADANIGREEN,ADANIGREEN26MAR480PE,48000,PE,20260330,NSE,600,5
1203089,ADANIGREEN,ADANIGREEN26MAR490CE,49000,CE,20260330,NSE,600,5
1203090,ADANIGREEN,ADANIGREEN26MAR490PE,49000,PE,20260330,NSE,600,5
1197510,ADANIGREEN,ADANIGREEN26MAR500CE,50000,CE,20260330,NSE,600,5
1197511,ADANIGREEN,ADANIGREEN26MAR500PE,50000,PE,20260330,NSE,600,5
1203091,ADANIGREEN,ADANIGREEN26MAR510CE,51000,CE,20260330,NSE,600,5
1203092,ADANIGREEN,ADANIGREEN26MAR510PE,51000,PE,20260330,NSE,600,5
1136419,ADANIGREEN,ADANIGREEN26MAR520CE,52000,CE,20260330,NSE,600,5
1136420,ADANIGREEN,ADANIGREEN26MAR520PE,52000,PE,20260330,NSE,600,5
1203093,ADANIGREEN,ADANIGREEN26MAR530CE,53000,CE,20260330,NSE,600,5
1203094,ADANIGREEN,ADANIGREEN26MAR530PE,53000,PE,20260330,NSE,600,5
1197512,ADANIGREEN,ADANIGREEN26MAR540CE,54000,CE,20260330,NSE,600,5
1197513,ADANIGREEN,ADANIGREEN26MAR540PE,54000,PE,20260330,NSE,600,5
1203095,ADANIGREEN,ADANIGREEN26MAR550CE,55000,CE,20260330,NSE,600,5
1203096,ADANIGREEN,ADANIGREEN26MAR550PE,55000,PE,20260330,NSE,600,5
1136421,ADANIGREEN,ADANIGREEN26MAR560CE,56000,CE,20260330,NSE,600,5
1136422,ADANIGREEN,ADANIGREEN26MAR560PE,56000,PE,20260330,NSE,600,5
1203097,ADANIGREEN,ADANIGREEN26MAR570CE,57000,CE,20260330,NSE,600,5
1203098,ADANIGREEN,ADANIGREEN26MAR570PE,57000,PE,20260330,NSE,600,5
1192911,ADANIGREEN,ADANIGREEN26MAR580CE,58000,CE,20260330,NSE,600,5
1192912,ADANIGREEN,ADANIGREEN26MAR580PE,58000,PE,20260330,NSE,600,5
1203099,ADANIGREEN,ADANIGREEN26MAR590CE,59000,CE,20260330,NSE,600,5
1203100,ADANIGREEN,ADANIGREEN26MAR590PE,59000,PE,20260330,NSE,600,5
1136423,ADANIGREEN,ADANIGREEN26MAR600CE,60000,CE,20260330,NSE,600,5
1136424,ADANIGREEN,ADANIGREEN26MAR600PE,60000,PE,20260330,NSE,600,5
1203101,ADANIGREEN,ADANIGREEN26MAR610CE,61000,CE,20260330,NSE,600,5
1203102,ADANIGREEN,ADANIGREEN26MAR610PE,61000,PE,20260330,NSE,600,5
1191431,ADANIGREEN,ADANIGREEN26MAR620CE,62000,CE,20260330,NSE,600,5
1191432,ADANIGREEN,ADANIGREEN26MAR620PE,62000,PE,20260330,NSE,600,5
1203103,ADANIGREEN,ADANIGREEN26MAR630CE,63000,CE,20260330,NSE,600,5
1203104,ADANIGREEN,ADANIGREEN26MAR630PE,63000,PE,20260330,NSE,600,5
1136425,ADANIGREEN,ADANIGREEN26MAR640CE,64000,CE,20260330,NSE,600,5
1136426,ADANIGREEN,ADANIGREEN26MAR640PE,64000,PE,20260330,NSE,600,5
1203105,ADANIGREEN,ADANIGREEN26MAR650CE,65000,CE,20260330,NSE,600,5
1203106,ADANIGREEN,ADANIGREEN26MAR650PE,65000,PE,20260330,NSE,600,5
1185717,ADANIGREEN,ADANIGREEN26MAR660CE,66000,CE,20260330,NSE,600,5
1185718,ADANIGREEN,ADANIGREEN26MAR660PE,66000,PE,20260330,NSE,600,5
1203107,ADANIGREEN,ADANIGREEN26MAR670CE,67000,CE,20260330,NSE,600,5
1203108,ADANIGREEN,ADANIGREEN26MAR670PE,67000,PE,20260330,NSE,600,5
1136427,ADANIGREEN,ADANIGREEN26MAR680CE,68000,CE,20260330,NSE,600,5
1136428,ADANIGREEN,ADANIGREEN26MAR680PE,68000,PE,20260330,NSE,600,5
1203109,ADANIGREEN,ADANIGREEN26MAR690CE,69000,CE,20260330,NSE,600,5
1203110,ADANIGREEN,ADANIGREEN26MAR690PE,69000,PE,20260330,NSE,600,5
1136429,ADANIGREEN,ADANIGREEN26MAR700CE,70000,CE,20260330,NSE,600,5
1136430,ADANIGREEN,ADANIGREEN26MAR700PE,70000,PE,20260330,NSE,600,5
1203111,ADANIGREEN,ADANIGREEN26MAR710CE,71000,CE,20260330,NSE,600,5
1203112,ADANIGREEN,ADANIGREEN26MAR710PE,71000,PE,20260330,NSE,600,5
1136431,ADANIGREEN,ADANIGREEN26MAR720CE,72000,CE,20260330,NSE,600,5
1136432,ADANIGREEN,ADANIGREEN26MAR720PE,72000,PE,20260330,NSE,600,5
1203113,ADANIGREEN,ADANIGREEN26MAR730CE,73000,CE,20260330,NSE,600,5
1203114,ADANIGREEN,ADANIGREEN26MAR730PE,73000,PE,20260330,NSE,600,5
1136433,ADANIGREEN,ADANIGREEN26MAR740CE,74000,CE,20260330,NSE,600,5
1136434,ADANIGREEN,ADANIGREEN26MAR740PE,74000,PE,20260330,NSE,600,5
1203115,ADANIGREEN,ADANIGREEN26MAR750CE,75000,CE,20260330,NSE,600,5
1203116,ADANIGREEN,ADANIGREEN26MAR750PE,75000,PE,20260330,NSE,600,5
1136435,ADANIGREEN,ADANIGREEN26MAR760CE,76000,CE,20260330,NSE,600,5
1136436,ADANIGREEN,ADANIGREEN26MAR760PE,76000,PE,20260330,NSE,600,5
1203117,ADANIGREEN,ADANIGREEN26MAR770CE,77000,CE,20260330,NSE,600,5
1203118,ADANIGREEN,ADANIGREEN26MAR770PE,77000,PE,20260330,NSE,600,5
1136437,ADANIGREEN,ADANIGREEN26MAR780CE,78000,CE,20260330,NSE,600,5
1136438,ADANIGREEN,ADANIGREEN26MAR780PE,78000,PE,20260330,NSE,600,5
1203119,ADANIGREEN,ADANIGREEN26MAR790CE,79000,CE,20260330,NSE,600,5
1203120,ADANIGREEN,ADANIGREEN26MAR790PE,79000,PE,20260330,NSE,600,5
1136439,ADANIGREEN,ADANIGREEN26MAR800CE,80000,CE,20260330,NSE,600,5
1136440,ADANIGREEN,ADANIGREEN26MAR800PE,80000,PE,20260330,NSE,600,5
1203121,ADANIGREEN,ADANIGREEN26MAR810CE,81000,CE,20260330,NSE,600,5
1203122,ADANIGREEN,ADANIGREEN26MAR810PE,81000,PE,20260330,NSE,600,5
1136441,ADANIGREEN,ADANIGREEN26MAR820CE,82000,CE,20260330,NSE,600,5
1136442,ADANIGREEN,ADANIGREEN26MAR820PE,82000,PE,20260330,NSE,600,5
1203123,ADANIGREEN,ADANIGREEN26MAR830CE,83000,CE,20260330,NSE,600,5
1203124,ADANIGREEN,ADANIGREEN26MAR830PE,83000,PE,20260330,NSE,600,5
1136443,ADANIGREEN,ADANIGREEN26MAR840CE,84000,CE,20260330,NSE,600,5
1136444,ADANIGREEN,ADANIGREEN26MAR840PE,84000,PE,20260330,NSE,600,5
1203125,ADANIGREEN,ADANIGREEN26MAR850CE,85000,CE,20260330,NSE,600,5
1203126,ADANIGREEN,ADANIGREEN26MAR850PE,85000,PE,20260330,NSE,600,5
1136445,ADANIGREEN,ADANIGREEN26MAR860CE,86000,CE,20260330,NSE,600,5
1136446,ADANIGREEN,ADANIGREEN26MAR860PE,86000,PE,20260330,NSE,600,5
1203127,ADANIGREEN,ADANIGREEN26MAR870CE,87000,CE,20260330,NSE,600,5
1203128,ADANIGREEN,ADANIGREEN26MAR870PE,87000,PE,20260330,NSE,600,5
1136447,ADANIGREEN,ADANIGREEN26MAR880CE,88000,CE,20260330,NSE,600,5
1136448,ADANIGREEN,ADANIGREEN26MAR880PE,88000,PE,20260330,NSE,600,5
1203129,ADANIGREEN,ADANIGREEN26MAR890CE,89000,CE,20260330,NSE,600,5
1203130,ADANIGREEN,ADANIGREEN26MAR890PE,89000,PE,20260330,NSE,600,5
1136449,ADANIGREEN,ADANIGREEN26MAR900CE,90000,CE,20260330,NSE,600,5
1136450,ADANIGREEN,ADANIGREEN26MAR900PE,90000,PE,20260330,NSE,600,5
1203131,ADANIGREEN,ADANIGREEN26MAR910CE,91000,CE,20260330,NSE,600,5
1203132,ADANIGREEN,ADANIGREEN26MAR910PE,91000,PE,20260330,NSE,600,5
1136451,ADANIGREEN,ADANIGREEN26MAR920CE,92000,CE,20260330,NSE,600,5
1136452,ADANIGREEN,ADANIGREEN26MAR920PE,92000,PE,20260330,NSE,600,5
1203133,ADANIGREEN,ADANIGREEN26MAR930CE,93000,CE,20260330,NSE,600,5
1203134,ADANIGREEN,ADANIGREEN26MAR930PE,93000,PE,20260330,NSE,600,5
1136453,ADANIGREEN,ADANIGREEN26MAR940CE,94000,CE,20260330,NSE,600,5
1136454,ADANIGREEN,ADANIGREEN26MAR940PE,94000,PE,20260330,NSE,600,5
1203135,ADANIGREEN,ADANIGREEN26MAR950CE,95000,CE,20260330,NSE,600,5
1203136,ADANIGREEN,ADANIGREEN26MAR950PE,95000,PE,20260330,NSE,600,5
1136455,ADANIGREEN,ADANIGREEN26MAR960CE,96000,CE,20260330,NSE,600,5
1136456,ADANIGREEN,ADANIGREEN26MAR960PE,96000,PE,20260330,NSE,600,5
1203137,ADANIGREEN,ADANIGREEN26MAR970CE,97000,CE,20260330,NSE,600,5
1203138,ADANIGREEN,ADANIGREEN26MAR970PE,97000,PE,20260330,NSE,600,5
1136457,ADANIGREEN,ADANIGREEN26MAR980CE,98000,CE,20260330,NSE,600,5
1136458,ADANIGREEN,ADANIGREEN26MAR980PE,98000,PE,20260330,NSE,600,5
1203139,ADANIGREEN,ADANIGREEN26MAR990CE,99000,CE,20260330,NSE,600,5
1203140,ADANIGREEN,ADANIGREEN26MAR990PE,99000,PE,20260330,NSE,600,5
1136459,ADANIGREEN,ADANIGREEN26MAR1000CE,100000,CE,20260330,NSE,600,5
1136460,ADANIGREEN,ADANIGREEN26MAR1000PE,100000,PE,20260330,NSE,600,5
1203141,ADANIGREEN,ADANIGREEN26MAR1010CE,101000,CE,20260330,NSE,600,5
1203142,ADANIGREEN,ADANIGREEN26MAR1010PE,101000,PE,20260330,NSE,600,5
1136461,ADANIGREEN,ADANIGREEN26MAR1020CE,102000,CE,20260330,NSE,600,5
1136462,ADANIGREEN,ADANIGREEN26MAR1020PE,102000,PE,20260330,NSE,600,5
1203143,ADANIGREEN,ADANIGREEN26MAR1030CE,103000,CE,20260330,NSE,600,5
1203144,ADANIGREEN,ADANIGREEN26MAR1030PE,103000,PE,20260330,NSE,600,5
1136463,ADANIGREEN,ADANIGREEN26MAR1040CE,104000,CE,20260330,NSE,600,5
1136464,ADANIGREEN,ADANIGREEN26MAR1040PE,104000,PE,20260330,NSE,600,5
1203145,ADANIGREEN,ADANIGREEN26MAR1050CE,105000,CE,20260330,NSE,600,5
1203146,ADANIGREEN,ADANIGREEN26MAR1050PE,105000,PE,20260330,NSE,600,5
1136465,ADANIGREEN,ADANIGREEN26MAR1060CE,106000,CE,20260330,NSE,600,5
1136466,ADANIGREEN,ADANIGREEN26MAR1060PE,106000,PE,20260330,NSE,600,5
1203147,ADANIGREEN,ADANIGREEN26MAR1070CE,107000,CE,20260330,NSE,600,5
1203148,ADANIGREEN,ADANIGREEN26MAR1070PE,107000,PE,20260330,NSE,600,5
1136467,ADANIGREEN,ADANIGREEN26MAR1080CE,108000,CE,20260330,NSE,600,5
1136468,ADANIGREEN,ADANIGREEN26MAR1080PE,108000,PE,20260330,NSE,600,5
1203149,ADANIGREEN,ADANIGREEN26MAR1090CE,109000,CE,20260330,NSE,600,5
1203150,ADANIGREEN,ADANIGREEN26MAR1090PE,109000,PE,20260330,NSE,600,5
1136469,ADANIGREEN,ADANIGREEN26MAR1100CE,110000,CE,20260330,NSE,600,5
1136470,ADANIGREEN,ADANIGREEN26MAR1100PE,110000,PE,20260330,NSE,600,5
1203151,ADANIGREEN,ADANIGREEN26MAR1110CE,111000,CE,20260330,NSE,600,5
1203152,ADANIGREEN,ADANIGREEN26MAR1110PE,111000,PE,20260330,NSE,600,5
1136471,ADANIGREEN,ADANIGREEN26MAR1120CE,112000,CE,20260330,NSE,600,5
1136472,ADANIGREEN,ADANIGREEN26MAR1120PE,112000,PE,20260330,NSE,600,5
1203153,ADANIGREEN,ADANIGREEN26MAR1130CE,113000,CE,20260330,NSE,600,5
1203154,ADANIGREEN,ADANIGREEN26MAR1130PE,113000,PE,20260330,NSE,600,5
1136473,ADANIGREEN,ADANIGREEN26MAR1140CE,114000,CE,20260330,NSE,600,5
1136474,ADANIGREEN,ADANIGREEN26MAR1140PE,114000,PE,20260330,NSE,600,5
1234525,ADANIGREEN,ADANIGREEN26MAR1150CE,115000,CE,20260330,NSE,600,5
1234526,ADANIGREEN,ADANIGREEN26MAR1150PE,115000,PE,20260330,NSE,600,5
1136475,ADANIGREEN,ADANIGREEN26MAR1160CE,116000,CE,20260330,NSE,600,5
1136476,ADANIGREEN,ADANIGREEN26MAR1160PE,116000,PE,20260330,NSE,600,5
1236480,ADANIGREEN,ADANIGREEN26MAR1170CE,117000,CE,20260330,NSE,600,5
1236481,ADANIGREEN,ADANIGREEN26MAR1170PE,117000,PE,20260330,NSE,600,5
1136477,ADANIGREEN,ADANIGREEN26MAR1180CE,118000,CE,20260330,NSE,600,5
1136478,ADANIGREEN,ADANIGREEN26MAR1180PE,118000,PE,20260330,NSE,600,5
1236482,ADANIGREEN,ADANIGREEN26MAR1190CE,119000,CE,20260330,NSE,600,5
1236483,ADANIGREEN,ADANIGREEN26MAR1190PE,119000,PE,20260330,NSE,600,5
1136479,ADANIGREEN,ADANIGREEN26MAR1200CE,120000,CE,20260330,NSE,600,5
1136480,ADANIGREEN,ADANIGREEN26MAR1200PE,120000,PE,20260330,NSE,600,5
1250163,ADANIGREEN,ADANIGREEN26MAR1210CE,121000,CE,20260330,NSE,600,5
1250164,ADANIGREEN,ADANIGREEN26MAR1210PE,121000,PE,20260330,NSE,600,5
1136481,ADANIGREEN,ADANIGREEN26MAR1220CE,122000,CE,20260330,NSE,600,5
1136482,ADANIGREEN,ADANIGREEN26MAR1220PE,122000,PE,20260330,NSE,600,5
1250165,ADANIGREEN,ADANIGREEN26MAR1230CE,123000,CE,20260330,NSE,600,5
1250166,ADANIGREEN,ADANIGREEN26MAR1230PE,123000,PE,20260330,NSE,600,5
1136483,ADANIGREEN,ADANIGREEN26MAR1240CE,124000,CE,20260330,NSE,600,5
1136484,ADANIGREEN,ADANIGREEN26MAR1240PE,124000,PE,20260330,NSE,600,5
1250167,ADANIGREEN,ADANIGREEN26MAR1250CE,125000,CE,20260330,NSE,600,5
1250168,ADANIGREEN,ADANIGREEN26MAR1250PE,125000,PE,20260330,NSE,600,5
1136485,ADANIGREEN,ADANIGREEN26MAR1260CE,126000,CE,20260330,NSE,600,5
1136486,ADANIGREEN,ADANIGREEN26MAR1260PE,126000,PE,20260330,NSE,600,5
1136487,ADANIGREEN,ADANIGREEN26MAR1280CE,128000,CE,20260330,NSE,600,5
1136488,ADANIGREEN,ADANIGREEN26MAR1280PE,128000,PE,20260330,NSE,600,5
1136489,ADANIGREEN,ADANIGREEN26MAR1300CE,130000,CE,20260330,NSE,600,5
1136490,ADANIGREEN,ADANIGREEN26MAR1300PE,130000,PE,20260330,NSE,600,5
1136491,ADANIGREEN,ADANIGREEN26MAR1320CE,132000,CE,20260330,NSE,600,5
1136492,ADANIGREEN,ADANIGREEN26MAR1320PE,132000,PE,20260330,NSE,600,5
1179100,ADANIGREEN,ADANIGREEN26MAR1340CE,134000,CE,20260330,NSE,600,5
1179101,ADANIGREEN,ADANIGREEN26MAR1340PE,134000,PE,20260330,NSE,600,5
1136493,ADANIGREEN,ADANIGREEN26MAR1360CE,136000,CE,20260330,NSE,600,5
1136494,ADANIGREEN,ADANIGREEN26MAR1360PE,136000,PE,20260330,NSE,600,5
1250169,ADANIGREEN,ADANIGREEN26MAR1380CE,138000,CE,20260330,NSE,600,5
1250170,ADANIGREEN,ADANIGREEN26MAR1380PE,138000,PE,20260330,NSE,600,5
1136495,ADANIGREEN,ADANIGREEN26MAR1400CE,140000,CE,20260330,NSE,600,5
1136496,ADANIGREEN,ADANIGREEN26MAR1400PE,140000,PE,20260330,NSE,600,5
1250171,ADANIGREEN,ADANIGREEN26MAR1420CE,142000,CE,20260330,NSE,600,5
1250172,ADANIGREEN,ADANIGREEN26MAR1420PE,142000,PE,20260330,NSE,600,5
1203155,ADANIGREEN,ADANIGREEN26APR320CE,32000,CE,20260428,NSE,600,5
1203156,ADANIGREEN,ADANIGREEN26APR320PE,32000,PE,20260428,NSE,600,5
1203157,ADANIGREEN,ADANIGREEN26APR360CE,36000,CE,20260428,NSE,600,5
1203158,ADANIGREEN,ADANIGREEN26APR360PE,36000,PE,20260428,NSE,600,5
1203159,ADANIGREEN,ADANIGREEN26APR400CE,40000,CE,20260428,NSE,600,5
1203160,ADANIGREEN,ADANIGREEN26APR400PE,40000,PE,20260428,NSE,600,5
1203161,ADANIGREEN,ADANIGREEN26APR440CE,44000,CE,20260428,NSE,600,5
1203162,ADANIGREEN,ADANIGREEN26APR440PE,44000,PE,20260428,NSE,600,5
1203163,ADANIGREEN,ADANIGREEN26APR480CE,48000,CE,20260428,NSE,600,5
1203164,ADANIGREEN,ADANIGREEN26APR480PE,48000,PE,20260428,NSE,600,5
1203165,ADANIGREEN,ADANIGREEN26APR500CE,50000,CE,20260428,NSE,600,5
1203166,ADANIGREEN,ADANIGREEN26APR500PE,50000,PE,20260428,NSE,600,5
1203167,ADANIGREEN,ADANIGREEN26APR520CE,52000,CE,20260428,NSE,600,5
1203168,ADANIGREEN,ADANIGREEN26APR520PE,52000,PE,20260428,NSE,600,5
1203169,ADANIGREEN,ADANIGREEN26APR540CE,54000,CE,20260428,NSE,600,5
1203170,ADANIGREEN,ADANIGREEN26APR540PE,54000,PE,20260428,NSE,600,5
1203171,ADANIGREEN,ADANIGREEN26APR560CE,56000,CE,20260428,NSE,600,5
1203172,ADANIGREEN,ADANIGREEN26APR560PE,56000,PE,20260428,NSE,600,5
1203173,ADANIGREEN,ADANIGREEN26APR580CE,58000,CE,20260428,NSE,600,5
1203174,ADANIGREEN,ADANIGREEN26APR580PE,58000,PE,20260428,NSE,600,5
1203175,ADANIGREEN,ADANIGREEN26APR600CE,60000,CE,20260428,NSE,600,5
1203176,ADANIGREEN,ADANIGREEN26APR600PE,60000,PE,20260428,NSE,600,5
1203177,ADANIGREEN,ADANIGREEN26APR620CE,62000,CE,20260428,NSE,600,5
1203178,ADANIGREEN,ADANIGREEN26APR620PE,62000,PE,20260428,NSE,600,5
1203179,ADANIGREEN,ADANIGREEN26APR640CE,64000,CE,20260428,NSE,600,5
1203180,ADANIGREEN,ADANIGREEN26APR640PE,64000,PE,20260428,NSE,600,5
1203181,ADANIGREEN,ADANIGREEN26APR660CE,66000,CE,20260428,NSE,600,5
1203182,ADANIGREEN,ADANIGREEN26APR660PE,66000,PE,20260428,NSE,600,5
1203183,ADANIGREEN,ADANIGREEN26APR680CE,68000,CE,20260428,NSE,600,5
1203184,ADANIGREEN,ADANIGREEN26APR680PE,68000,PE,20260428,NSE,600,5
1203185,ADANIGREEN,ADANIGREEN26APR700CE,70000,CE,20260428,NSE,600,5
1203186,ADANIGREEN,ADANIGREEN26APR700PE,70000,PE,20260428,NSE,600,5
1203187,ADANIGREEN,ADANIGREEN26APR720CE,72000,CE,20260428,NSE,600,5
1203188,ADANIGREEN,ADANIGREEN26APR720PE,72000,PE,20260428,NSE,600,5
1203189,ADANIGREEN,ADANIGREEN26APR740CE,74000,CE,20260428,NSE,600,5
1203190,ADANIGREEN,ADANIGREEN26APR740PE,74000,PE,20260428,NSE,600,5
1203191,ADANIGREEN,ADANIGREEN26APR760CE,76000,CE,20260428,NSE,600,5
1203192,ADANIGREEN,ADANIGREEN26APR760PE,76000,PE,20260428,NSE,600,5
1203193,ADANIGREEN,ADANIGREEN26APR780CE,78000,CE,20260428,NSE,600,5
1203194,ADANIGREEN,ADANIGREEN26APR780PE,78000,PE,20260428,NSE,600,5
1203195,ADANIGREEN,ADANIGREEN26APR800CE,80000,CE,20260428,NSE,600,5
1203196,ADANIGREEN,ADANIGREEN26APR800PE,80000,PE,20260428,NSE,600,5
1203197,ADANIGREEN,ADANIGREEN26APR820CE,82000,CE,20260428,NSE,600,5
1203198,ADANIGREEN,ADANIGREEN26APR820PE,82000,PE,20260428,NSE,600,5
1203199,ADANIGREEN,ADANIGREEN26APR840CE,84000,CE,20260428,NSE,600,5
1203200,ADANIGREEN,ADANIGREEN26APR840PE,84000,PE,20260428,NSE,600,5
1203201,ADANIGREEN,ADANIGREEN26APR860CE,86000,CE,20260428,NSE,600,5
1203202,ADANIGREEN,ADANIGREEN26APR860PE,86000,PE,20260428,NSE,600,5
1203203,ADANIGREEN,ADANIGREEN26APR880CE,88000,CE,20260428,NSE,600,5
1203204,ADANIGREEN,ADANIGREEN26APR880PE,88000,PE,20260428,NSE,600,5
1203205,ADANIGREEN,ADANIGREEN26APR900CE,90000,CE,20260428,NSE,600,5
1203206,ADANIGREEN,ADANIGREEN26APR900PE,90000,PE,20260428,NSE,600,5
1203207,ADANIGREEN,ADANIGREEN26APR920CE,92000,CE,20260428,NSE,600,5
1203208,ADANIGREEN,ADANIGREEN26APR920PE,92000,PE,20260428,NSE,600,5
1203209,ADANIGREEN,ADANIGREEN26APR940CE,94000,CE,20260428,NSE,600,5
1203210,ADANIGREEN,ADANIGREEN26APR940PE,94000,PE,20260428,NSE,600,5
1203211,ADANIGREEN,ADANIGREEN26APR960CE,96000,CE,20260428,NSE,600,5
1203212,ADANIGREEN,ADANIGREEN26APR960PE,96000,PE,20260428,NSE,600,5
1203213,ADANIGREEN,ADANIGREEN26APR980CE,98000,CE,20260428,NSE,600,5
1203214,ADANIGREEN,ADANIGREEN26APR980PE,98000,PE,20260428,NSE,600,5
1203215,ADANIGREEN,ADANIGREEN26APR1000CE,100000,CE,20260428,NSE,600,5
1203216,ADANIGREEN,ADANIGREEN26APR1000PE,100000,PE,20260428,NSE,600,5
1203217,ADANIGREEN,ADANIGREEN26APR1020CE,102000,CE,20260428,NSE,600,5
1203218,ADANIGREEN,ADANIGREEN26APR1020PE,102000,PE,20260428,NSE,600,5
1203219,ADANIGREEN,ADANIGREEN26APR1040CE,104000,CE,20260428,NSE,600,5
1203220,ADANIGREEN,ADANIGREEN26APR1040PE,104000,PE,20260428,NSE,600,5
1203221,ADANIGREEN,ADANIGREEN26APR1060CE,106000,CE,20260428,NSE,600,5
1203222,ADANIGREEN,ADANIGREEN26APR1060PE,106000,PE,20260428,NSE,600,5
1203223,ADANIGREEN,ADANIGREEN26APR1080CE,108000,CE,20260428,NSE,600,5
1203224,ADANIGREEN,ADANIGREEN26APR1080PE,108000,PE,20260428,NSE,600,5
1203225,ADANIGREEN,ADANIGREEN26APR1100CE,110000,CE,20260428,NSE,600,5
1203226,ADANIGREEN,ADANIGREEN26APR1100PE,110000,PE,20260428,NSE,600,5
1203227,ADANIGREEN,ADANIGREEN26APR1120CE,112000,CE,20260428,NSE,600,5
1203228,ADANIGREEN,ADANIGREEN26APR1120PE,112000,PE,20260428,NSE,600,5
1236484,ADANIGREEN,ADANIGREEN26APR1140CE,114000,CE,20260428,NSE,600,5
1236485,ADANIGREEN,ADANIGREEN26APR1140PE,114000,PE,20260428,NSE,600,5
1203229,ADANIGREEN,ADANIGREEN26APR1160CE,116000,CE,20260428,NSE,600,5
1203230,ADANIGREEN,ADANIGREEN26APR1160PE,116000,PE,20260428,NSE,600,5
1250173,ADANIGREEN,ADANIGREEN26APR1180CE,118000,CE,20260428,NSE,600,5
1250174,ADANIGREEN,ADANIGREEN26APR1180PE,118000,PE,20260428,NSE,600,5
1203231,ADANIGREEN,ADANIGREEN26APR1200CE,120000,CE,20260428,NSE,600,5
1203232,ADANIGREEN,ADANIGREEN26APR1200PE,120000,PE,20260428,NSE,600,5
1250175,ADANIGREEN,ADANIGREEN26APR1220CE,122000,CE,20260428,NSE,600,5
1250176,ADANIGREEN,ADANIGREEN26APR1220PE,122000,PE,20260428,NSE,600,5
1203233,ADANIGREEN,ADANIGREEN26APR1240CE,124000,CE,20260428,NSE,600,5
1203234,ADANIGREEN,ADANIGREEN26APR1240PE,124000,PE,20260428,NSE,600,5
1203235,ADANIGREEN,ADANIGREEN26APR1280CE,128000,CE,20260428,NSE,600,5
1203236,ADANIGREEN,ADANIGREEN26APR1280PE,128000,PE,20260428,NSE,600,5
1234527,ADANIGREEN,ADANIGREEN26APR1320CE,132000,CE,20260428,NSE,600,5
1234528,ADANIGREEN,ADANIGREEN26APR1320PE,132000,PE,20260428,NSE,600,5
1250177,ADANIGREEN,ADANIGREEN26APR1360CE,136000,CE,20260428,NSE,600,5
1250178,ADANIGREEN,ADANIGREEN26APR1360PE,136000,PE,20260428,NSE,600,5
1250179,ADANIGREEN,ADANIGREEN26APR1400CE,140000,CE,20260428,NSE,600,5
1250180,ADANIGREEN,ADANIGREEN26APR1400PE,140000,PE,20260428,NSE,600,5
1195402,HDFCBANK,HDFCBANK26FEB560CE,56000,CE,20260224,NSE,550,5
1195403,HDFCBANK,HDFCBANK26FEB560PE,56000,PE,20260224,NSE,550,5
1189864,HDFCBANK,HDFCBANK26FEB570CE,57000,CE,20260224,NSE,550,5
1189865,HDFCBANK,HDFCBANK26FEB570PE,57000,PE,20260224,NSE,550,5
1185811,HDFCBANK,HDFCBANK26FEB580CE,58000,CE,20260224,NSE,550,5
1185812,HDFCBANK,HDFCBANK26FEB580PE,58000,PE,20260224,NSE,550,5
